b,d,converted,firstBit,secondBit,thirdBit,firstBitInvert,secondBitInvert,thirdBitInvert
404,175.37684210526317,10108200.0,0.0,0.9823684210526316,0.9963157894736844,1.0,0.017631578947368443,0.0036842105263156233
405,175.25052631578947,10107826.315789474,0.0,0.9786842105263158,0.9957894736842106,1.0,0.021315789473684177,0.004210526315789442
406,175.09894736842105,10107415.789473685,0.0,0.9747368421052632,0.9942105263157894,1.0,0.025263157894736765,0.0057894736842105665
407,174.83789473684212,10106705.263157897,0.0,0.9678947368421053,0.991578947368421,1.0,0.03210526315789475,0.008421052631578996
408,174.77473684210526,10106707.89473684,0.0002631578947368,0.9652631578947368,0.991842105263158,0.9997368421052631,0.03473684210526318,0.00815789473684203
409,174.54315789473685,10105826.315789474,0.0,0.9592105263157896,0.9905263157894736,1.0,0.040789473684210376,0.009473684210526412
410,174.13894736842104,10104689.47368421,0.0,0.948157894736842,0.9873684210526316,1.0,0.05184210526315802,0.012631578947368438
411,173.8357894736842,10103805.263157897,0.0,0.9394736842105263,0.9857894736842104,1.0,0.06052631578947365,0.014210526315789562
412,173.70947368421054,10103494.736842103,0.0,0.9365789473684212,0.9836842105263158,1.0,0.06342105263157882,0.016315789473684172
413,173.1536842105263,10102136.842105264,0.0002631578947368,0.9207894736842104,0.9794736842105264,0.9997368421052631,0.07921052631578962,0.020526315789473615
414,172.65263157894736,10098097.368421054,0.0002631578947368,0.906842105263158,0.978157894736842,0.9997368421052631,0.093157894736842,0.021842105263157996
415,171.9157894736842,10098331.578947367,0.0,0.8860526315789473,0.9726315789473684,1.0,0.11394736842105269,0.027368421052631597
416,171.62526315789475,10090676.315789474,0.0010526315789473,0.8778947368421053,0.9728947368421051,0.9989473684210527,0.12210526315789472,0.027105263157894854
417,171.13263157894738,10093547.368421054,0.0,0.865,0.9678947368421053,1.0,0.135,0.03210526315789475
418,170.41684210526316,10094068.421052633,0.0,0.8444736842105263,0.9621052631578948,1.0,0.15552631578947373,0.0378947368421052
419,170.01684210526315,10092955.263157897,0.0,0.8336842105263158,0.9586842105263158,1.0,0.1663157894736842,0.041315789473684195
420,168.86736842105262,10089857.89473684,0.0002631578947368,0.8007894736842105,0.9515789473684212,0.9997368421052631,0.1992105263157895,0.04842105263157881
421,167.44,10085850.0,0.0002631578947368,0.7618421052631579,0.9402631578947368,0.9997368421052631,0.23815789473684212,0.0597368421052632
422,166.6863157894737,10083400.0,0.0,0.7402631578947368,0.9373684210526316,1.0,0.25973684210526315,0.06263157894736837
423,165.7136842105263,10075907.89473684,0.0002631578947368,0.7163157894736842,0.9276315789473684,0.9997368421052631,0.28368421052631576,0.07236842105263164
424,164.4378947368421,10072626.315789474,0.0007894736842105,0.6789473684210526,0.9205263157894736,0.9992105263157895,0.32105263157894737,0.07947368421052636
425,164.0042105263158,10065828.94736842,0.0002631578947368,0.6689473684210526,0.9197368421052632,0.9997368421052631,0.3310526315789474,0.08026315789473681
426,162.33684210526314,10070681.578947367,0.0,0.6152631578947368,0.9155263157894736,1.0,0.38473684210526315,0.08447368421052637
427,161.3221052631579,10068110.52631579,0.0,0.5910526315789474,0.9005263157894737,1.0,0.4089473684210526,0.09947368421052627
428,160.50105263157894,10065828.94736842,0.0,0.5689473684210526,0.8934210526315789,1.0,0.43105263157894735,0.1065789473684211
429,158.5557894736842,10060571.05263158,0.0,0.5184210526315789,0.8728947368421053,1.0,0.4815789473684211,0.12710526315789472
430,158.24,10059173.684210526,0.0,0.503421052631579,0.8831578947368421,1.0,0.496578947368421,0.11684210526315786
431,157.16631578947369,10056165.789473685,0.0,0.4742105263157894,0.8744736842105263,1.0,0.5257894736842106,0.1255263157894737
432,155.16210526315788,10051186.842105264,0.0,0.4276315789473684,0.8423684210526315,1.0,0.5723684210526316,0.15763157894736846
433,154.8,10049318.421052633,0.0,0.4071052631578947,0.8607894736842105,1.0,0.5928947368421054,0.13921052631578945
434,153.0063157894737,10044597.368421054,0.0,0.3621052631578947,0.8386842105263158,1.0,0.6378947368421053,0.1613157894736842
435,151.63368421052633,10040118.421052633,0.0,0.3168421052631578,0.843421052631579,1.0,0.6831578947368422,0.15657894736842104
436,151.57894736842104,10040021.05263158,0.0,0.3160526315789473,0.8415789473684211,1.0,0.6839473684210526,0.1584210526315789
437,150.23157894736843,10036063.157894736,0.0,0.2771052631578947,0.8352631578947368,1.0,0.7228947368421053,0.16473684210526318
438,149.6757894736842,10034957.89473684,0.0,0.2676315789473684,0.8194736842105264,1.0,0.7323684210526316,0.18052631578947365
439,148.15578947368422,10030681.578947367,0.0,0.2260526315789473,0.8076315789473684,1.0,0.7739473684210527,0.19236842105263163
440,147.7178947368421,10028997.368421054,0.0,0.2084210526315789,0.8155263157894737,1.0,0.7915789473684212,0.18447368421052635
441,146.85894736842104,10021850.0,0.0,0.1910526315789473,0.8007894736842105,1.0,0.8089473684210526,0.1992105263157895
442,145.84,10021128.94736842,0.0,0.1573684210526315,0.8023684210526316,1.0,0.8426315789473685,0.19763157894736838
443,145.41473684210527,10022273.684210526,0.0,0.1423684210526316,0.8036842105263158,1.0,0.8576315789473684,0.19631578947368422
444,143.94526315789474,10019060.52631579,0.0,0.1136842105263157,0.7692105263157895,1.0,0.8863157894736843,0.23078947368421054
445,144.15578947368422,10016076.315789474,0.0,0.1073684210526315,0.7971052631578948,1.0,0.8926315789473684,0.20289473684210524
446,143.75578947368422,10017763.157894736,0.0,0.0989473684210526,0.7868421052631579,1.0,0.9010526315789474,0.2131578947368421
447,143.1915789473684,10015957.89473684,0.0,0.0807894736842105,0.7878947368421053,1.0,0.9192105263157895,0.21210526315789469
448,142.60210526315788,10014557.89473684,0.0,0.0678947368421052,0.7768421052631579,1.0,0.9321052631578948,0.2231578947368421
449,142.24,10013468.421052633,0.0,0.0571052631578947,0.7757894736842105,1.0,0.9428947368421053,0.22421052631578953
450,141.8905263157895,10012660.52631579,0.0,0.0497368421052631,0.7686842105263157,1.0,0.9502631578947369,0.23131578947368425
451,141.68842105263158,10011797.368421054,0.0,0.0405263157894736,0.7744736842105263,1.0,0.9594736842105264,0.22552631578947369
452,141.43578947368422,10011050.0,0.0,0.0331578947368421,0.7734210526315789,1.0,0.966842105263158,0.2265789473684211
453,141.53263157894736,10011489.47368421,0.0,0.0378947368421052,0.77,1.0,0.9621052631578948,0.22999999999999998
454,141.14947368421053,10007650.0,0.0,0.0255263157894736,0.7728947368421053,1.0,0.9744736842105264,0.2271052631578947
455,141.1157894736842,10004723.684210526,0.0,0.0218421052631578,0.7802631578947369,1.0,0.9781578947368422,0.21973684210526312
456,140.8842105263158,10009315.789473685,0.0,0.0157894736842105,0.7736842105263158,1.0,0.9842105263157895,0.22631578947368425
457,140.89263157894737,10006710.52631579,0.0,0.0157894736842105,0.7763157894736842,1.0,0.9842105263157895,0.22368421052631582
458,140.81684210526316,10003989.47368421,0.0,0.015,0.7752631578947369,1.0,0.985,0.22473684210526312
459,140.58526315789473,10006455.263157897,0.0002631578947368,0.0118421052631578,0.7639473684210526,0.9997368421052631,0.9881578947368422,0.2360526315789474
460,140.21473684210525,9979950.0,0.0,0.0128947368421052,0.7607894736842106,1.0,0.9871052631578948,0.23921052631578943
461,140.64,10008678.94736842,0.0,0.0097368421052631,0.7705263157894737,1.0,0.990263157894737,0.22947368421052627
462,140.61894736842106,10008792.10526316,0.0,0.0113157894736842,0.7660526315789473,1.0,0.9886842105263158,0.23394736842105268
463,140.8463157894737,10008555.263157897,0.0,0.006578947368421,0.7897368421052632,1.0,0.993421052631579,0.21026315789473682
464,140.48,10008052.631578946,0.0,0.0031578947368421,0.7736842105263158,1.0,0.9968421052631579,0.22631578947368425
465,140.4378947368421,10007963.157894736,0.0,0.0023684210526315,0.7726315789473684,1.0,0.9976315789473685,0.22736842105263155
466,140.46736842105264,10008107.89473684,0.0,0.0039473684210526,0.7713157894736842,1.0,0.9960526315789474,0.22868421052631582
467,140.69894736842105,10008315.789473685,0.0,0.0047368421052631,0.7842105263157895,1.0,0.9952631578947368,0.21578947368421053
468,140.40421052631578,10007984.210526315,0.0,0.0028947368421052,0.7694736842105263,1.0,0.9971052631578948,0.2305263157894737
469,140.27789473684211,10007884.210526315,0.0,0.0026315789473684,0.7621052631578947,1.0,0.9973684210526316,0.23789473684210527
470,140.24842105263158,10007823.684210526,0.0,0.0021052631578947,0.7613157894736842,1.0,0.9978947368421053,0.23868421052631583
471,140.46315789473684,10008063.157894736,0.0,0.0034210526315789,0.7721052631578947,1.0,0.9965789473684211,0.22789473684210526
472,140.61052631578949,10008113.157894736,0.0,0.0028947368421052,0.7823684210526316,1.0,0.9971052631578948,0.2176315789473684
473,140.50526315789477,10008173.684210526,0.0,0.0044736842105263,0.7726315789473684,1.0,0.9955263157894737,0.22736842105263155
474,140.53052631578947,10008042.10526316,0.0,0.0026315789473684,0.7778947368421053,1.0,0.9973684210526316,0.2221052631578947
475,140.22736842105263,10007768.421052633,0.0,0.001578947368421,0.7610526315789473,1.0,0.998421052631579,0.23894736842105269
476,140.48842105263157,10008100.0,0.0,0.0036842105263157,0.7731578947368422,1.0,0.9963157894736843,0.22684210526315784
477,140.50526315789477,10008089.47368421,0.0,0.0034210526315789,0.7747368421052632,1.0,0.9965789473684211,0.22526315789473683
478,140.66526315789474,10008168.421052633,0.0,0.0031578947368421,0.7852631578947369,1.0,0.9968421052631579,0.21473684210526311
479,140.5936842105263,10007997.368421054,0.0,0.001578947368421,0.7839473684210526,1.0,0.998421052631579,0.21605263157894739
480,140.32842105263157,10007957.89473684,0.0,0.0031578947368421,0.7642105263157895,1.0,0.9968421052631579,0.23578947368421055
481,140.32842105263157,10008021.05263158,0.0,0.0039473684210526,0.7626315789473684,1.0,0.9960526315789474,0.23736842105263156
482,140.31578947368422,10008055.263157897,0.0,0.0044736842105263,0.7607894736842106,1.0,0.9955263157894737,0.23921052631578943
483,140.4842105263158,10008034.210526315,0.0,0.0028947368421052,0.7744736842105263,1.0,0.9971052631578948,0.22552631578947369
484,140.57263157894738,10008110.52631579,0.0,0.0031578947368421,0.7794736842105263,1.0,0.9968421052631579,0.22052631578947368
485,140.50105263157894,10007981.578947367,0.0,0.0021052631578947,0.7771052631578947,1.0,0.9978947368421053,0.22289473684210526
486,140.33684210526314,10007900.0,0.0,0.0023684210526315,0.7663157894736842,1.0,0.9976315789473685,0.23368421052631583
487,140.42947368421054,10007873.684210526,0.0,0.0013157894736842,0.7742105263157895,1.0,0.9986842105263158,0.22578947368421054
488,140.71157894736842,10008176.315789474,0.0,0.0028947368421052,0.7886842105263158,1.0,0.9971052631578948,0.21131578947368423
489,140.90526315789472,10008360.52631579,0.0,0.0036842105263157,0.7992105263157895,1.0,0.9963157894736843,0.20078947368421052
490,140.8294736842105,10008334.210526315,0.0,0.0039473684210526,0.7939473684210526,1.0,0.9960526315789474,0.20605263157894738
491,140.69052631578947,10008247.368421054,0.0,0.0039473684210526,0.7852631578947369,1.0,0.9960526315789474,0.21473684210526311
492,140.6315789473684,10008126.315789474,0.0,0.0028947368421052,0.7836842105263158,1.0,0.9971052631578948,0.21631578947368424
493,140.5178947368421,10007950.0,0.0,0.001578947368421,0.7792105263157895,1.0,0.998421052631579,0.22078947368421054
494,140.50105263157894,10008065.789473685,0.0,0.0031578947368421,0.775,1.0,0.9968421052631579,0.22499999999999998
495,140.53894736842105,10007963.157894736,0.0,0.001578947368421,0.7805263157894737,1.0,0.998421052631579,0.21947368421052627
496,140.49684210526317,10008021.05263158,0.0,0.0026315789473684,0.7757894736842105,1.0,0.9973684210526316,0.22421052631578953
497,140.7242105263158,10008142.10526316,0.0,0.0023684210526315,0.7905263157894736,1.0,0.9976315789473685,0.20947368421052637
498,140.27789473684211,10007842.10526316,0.0,0.0021052631578947,0.7631578947368421,1.0,0.9978947368421053,0.23684210526315785
499,140.41684210526316,10007865.789473685,0.0,0.0013157894736842,0.7734210526315789,1.0,0.9986842105263158,0.2265789473684211
500,140.71157894736842,10008176.315789474,0.0,0.0028947368421052,0.7886842105263158,1.0,0.9971052631578948,0.21131578947368423
501,140.56,10008144.736842103,0.0,0.0036842105263157,0.7776315789473685,1.0,0.9963157894736843,0.22236842105263155
502,140.45894736842106,10008018.421052633,0.0,0.0028947368421052,0.7728947368421053,1.0,0.9971052631578948,0.2271052631578947
503,140.53894736842105,10008089.47368421,0.0,0.0031578947368421,0.7773684210526316,1.0,0.9968421052631579,0.2226315789473684
504,140.54736842105262,10007989.47368421,0.0,0.0018421052631578,0.7805263157894737,1.0,0.9981578947368422,0.21947368421052627
505,140.8842105263158,10008221.05263158,0.0,0.0021052631578947,0.8010526315789473,1.0,0.9978947368421053,0.19894736842105265
506,140.6778947368421,10008113.157894736,0.0,0.0023684210526315,0.7876315789473685,1.0,0.9976315789473685,0.21236842105263154
507,140.58526315789473,10008076.315789474,0.0,0.0026315789473684,0.7813157894736842,1.0,0.9973684210526316,0.21868421052631581
508,140.45473684210526,10008078.94736842,0.0,0.0036842105263157,0.7710526315789473,1.0,0.9963157894736843,0.22894736842105268
509,140.6821052631579,10008263.157894736,0.0,0.0042105263157894,0.7842105263157895,1.0,0.9957894736842106,0.21578947368421053
510,140.49684210526317,10008147.368421054,0.0,0.0042105263157894,0.7726315789473684,1.0,0.9957894736842106,0.22736842105263155
511,140.41684210526316,10005297.368421054,0.0,0.0018421052631578,0.7744736842105263,1.0,0.9981578947368422,0.22552631578947369
512,140.6315789473684,10008042.10526316,0.0,0.0018421052631578,0.7857894736842105,1.0,0.9981578947368422,0.21421052631578952
513,140.49684210526317,10007978.94736842,0.0,0.0021052631578947,0.7768421052631579,1.0,0.9978947368421053,0.2231578947368421
514,140.42105263157896,10008078.94736842,0.0,0.0039473684210526,0.7684210526315789,1.0,0.9960526315789474,0.2315789473684211
515,140.3242105263158,10007828.94736842,0.0,0.001578947368421,0.7671052631578947,1.0,0.998421052631579,0.23289473684210527
516,140.4463157894737,10007947.368421054,0.0,0.0021052631578947,0.7736842105263158,1.0,0.9978947368421053,0.22631578947368425
517,140.45473684210526,10008078.94736842,0.0,0.0036842105263157,0.7710526315789473,1.0,0.9963157894736843,0.22894736842105268
518,140.40842105263158,10007965.789473685,0.0,0.0026315789473684,0.7702631578947369,1.0,0.9973684210526316,0.22973684210526313
519,140.53894736842105,10008068.421052633,0.0,0.0028947368421052,0.7778947368421053,1.0,0.9971052631578948,0.2221052631578947
520,140.37894736842105,10008031.578947367,0.0,0.0036842105263157,0.7663157894736842,1.0,0.9963157894736843,0.23368421052631583
521,140.32,10007952.631578946,0.0,0.0031578947368421,0.7636842105263157,1.0,0.9968421052631579,0.23631578947368426
522,140.40421052631578,10008068.421052633,0.0,0.0039473684210526,0.7673684210526316,1.0,0.9960526315789474,0.2326315789473684
523,140.3621052631579,10008063.157894736,0.0,0.0042105263157894,0.7642105263157895,1.0,0.9957894736842106,0.23578947368421055
524,140.17263157894735,10007839.47368421,0.0,0.0028947368421052,0.755,1.0,0.9971052631578948,0.245
525,140.4463157894737,10008115.789473685,0.0,0.0042105263157894,0.7694736842105263,1.0,0.9957894736842106,0.2305263157894737
526,140.32842105263157,10007936.842105264,0.0,0.0028947368421052,0.7647368421052632,1.0,0.9971052631578948,0.23526315789473684
527,140.62736842105264,10008165.789473685,0.0,0.0034210526315789,0.7823684210526316,1.0,0.9965789473684211,0.2176315789473684
528,140.67368421052632,10008152.631578946,0.0,0.0028947368421052,0.7863157894736842,1.0,0.9971052631578948,0.2136842105263158
529,140.5221052631579,10007952.631578946,0.0,0.001578947368421,0.7794736842105263,1.0,0.998421052631579,0.22052631578947368
530,140.50526315789477,10008026.315789474,0.0,0.0026315789473684,0.7763157894736842,1.0,0.9973684210526316,0.22368421052631582
531,140.52631578947367,10005471.05263158,0.0,0.0031578947368421,0.7786842105263158,1.0,0.9968421052631579,0.22131578947368424
532,140.38736842105263,10000184.210526315,0.0,0.0034210526315789,0.7736842105263158,1.0,0.9965789473684211,0.22631578947368425
533,140.33263157894737,10005644.736842103,0.0002631578947368,0.0036842105263157,0.7644736842105263,0.9997368421052631,0.9963157894736843,0.2355263157894737
534,140.4378947368421,10008110.52631579,0.0,0.0042105263157894,0.7689473684210526,1.0,0.9957894736842106,0.2310526315789474
535,140.50105263157894,10008065.789473685,0.0,0.0031578947368421,0.775,1.0,0.9968421052631579,0.22499999999999998
536,140.37894736842105,10007884.210526315,0.0,0.0018421052631578,0.77,1.0,0.9981578947368422,0.22999999999999998
537,140.30315789473684,10007878.94736842,0.0,0.0023684210526315,0.7642105263157895,1.0,0.9976315789473685,0.23578947368421055
538,140.34105263157895,10005334.210526315,0.0,0.0028947368421052,0.7676315789473684,1.0,0.9971052631578948,0.23236842105263156
539,140.69473684210527,10008292.10526316,0.0,0.0044736842105263,0.7844736842105263,1.0,0.9955263157894737,0.21552631578947368
540,140.35368421052632,10008015.789473685,0.0,0.0036842105263157,0.7647368421052632,1.0,0.9963157894736843,0.23526315789473684
541,140.58105263157896,10008094.736842103,0.0,0.0028947368421052,0.7805263157894737,1.0,0.9971052631578948,0.21947368421052627
542,140.40421052631578,10008047.368421054,0.0,0.0036842105263157,0.7678947368421053,1.0,0.9963157894736843,0.2321052631578947
543,140.29894736842104,10005223.684210526,0.0,0.0018421052631578,0.7671052631578947,1.0,0.9981578947368422,0.23289473684210527
544,140.53473684210527,10008002.631578946,0.0,0.0021052631578947,0.7792105263157895,1.0,0.9978947368421053,0.22078947368421054
545,140.33684210526314,10007984.210526315,0.0,0.0034210526315789,0.7642105263157895,1.0,0.9965789473684211,0.23578947368421055
546,140.50526315789477,10008047.368421054,0.0,0.0028947368421052,0.7757894736842105,1.0,0.9971052631578948,0.22421052631578953
547,140.53473684210527,10008044.736842103,0.0,0.0026315789473684,0.7781578947368422,1.0,0.9973684210526316,0.22184210526315784
548,140.46736842105264,10008065.789473685,0.0,0.0034210526315789,0.7723684210526316,1.0,0.9965789473684211,0.2276315789473684
549,140.5221052631579,10008057.89473684,0.0,0.0028947368421052,0.7768421052631579,1.0,0.9971052631578948,0.2231578947368421
550,140.34526315789475,10007842.10526316,0.0,0.001578947368421,0.7684210526315789,1.0,0.998421052631579,0.2315789473684211
551,140.24842105263158,10007928.94736842,0.0,0.0034210526315789,0.7586842105263157,1.0,0.9965789473684211,0.24131578947368426
552,140.47578947368422,10008007.89473684,0.0,0.0026315789473684,0.7744736842105263,1.0,0.9973684210526316,0.22552631578947369
553,140.37473684210525,10007944.736842103,0.0,0.0026315789473684,0.7681578947368422,1.0,0.9973684210526316,0.23184210526315785
554,140.54736842105262,10007968.421052633,0.0,0.001578947368421,0.7810526315789473,1.0,0.998421052631579,0.21894736842105267
555,140.37473684210525,10007881.578947367,0.0,0.0018421052631578,0.7697368421052632,1.0,0.9981578947368422,0.23026315789473684
556,140.70315789473685,10008276.315789474,0.0,0.0042105263157894,0.7855263157894737,1.0,0.9957894736842106,0.21447368421052626
557,140.37894736842105,10007863.157894736,0.0,0.001578947368421,0.7705263157894737,1.0,0.998421052631579,0.22947368421052627
558,140.5221052631579,10008057.89473684,0.0,0.0028947368421052,0.7768421052631579,1.0,0.9971052631578948,0.2231578947368421
559,140.3621052631579,10007978.94736842,0.0,0.0031578947368421,0.7663157894736842,1.0,0.9968421052631579,0.23368421052631583
560,140.3578947368421,10007955.263157897,0.0,0.0028947368421052,0.766578947368421,1.0,0.9971052631578948,0.23342105263157897
561,140.5936842105263,10007997.368421054,0.0,0.001578947368421,0.7839473684210526,1.0,0.998421052631579,0.21605263157894739
562,140.24,10007755.263157897,0.0,0.0013157894736842,0.7623684210526316,1.0,0.9986842105263158,0.23763157894736842
563,140.21473684210525,10007802.631578946,0.0,0.0021052631578947,0.7592105263157894,1.0,0.9978947368421053,0.24078947368421055
564,140.5936842105263,10008207.89473684,0.0,0.0042105263157894,0.7786842105263158,1.0,0.9957894736842106,0.22131578947368424
565,140.54736842105262,10008284.210526315,0.0,0.0055263157894736,0.7731578947368422,1.0,0.9944736842105264,0.22684210526315784
566,140.33263157894737,10005455.263157897,0.0,0.0044736842105263,0.7639473684210526,1.0,0.9955263157894737,0.2360526315789474
567,140.42105263157896,10007931.578947367,0.0,0.0021052631578947,0.7721052631578947,1.0,0.9978947368421053,0.22789473684210526
568,140.45894736842106,10008081.578947367,0.0,0.0036842105263157,0.7713157894736842,1.0,0.9963157894736843,0.22868421052631582
569,140.58526315789473,10008181.578947367,0.0,0.0039473684210526,0.7786842105263158,1.0,0.9960526315789474,0.22131578947368424
570,140.33684210526314,10007942.10526316,0.0,0.0028947368421052,0.7652631578947369,1.0,0.9971052631578948,0.23473684210526313
571,140.29894736842104,10007855.263157897,0.0,0.0021052631578947,0.7644736842105263,1.0,0.9978947368421053,0.2355263157894737
572,140.24842105263158,10007886.842105264,0.0,0.0028947368421052,0.7597368421052632,1.0,0.9971052631578948,0.24026315789473685
573,140.51368421052632,10007947.368421054,0.0,0.001578947368421,0.7789473684210526,1.0,0.998421052631579,0.2210526315789474
574,140.54736842105262,10008178.94736842,0.0,0.0042105263157894,0.7757894736842105,1.0,0.9957894736842106,0.22421052631578953
575,140.40842105263158,10007965.789473685,0.0,0.0026315789473684,0.7702631578947369,1.0,0.9973684210526316,0.22973684210526313
576,140.30315789473684,10007857.89473684,0.0,0.0021052631578947,0.7647368421052632,1.0,0.9978947368421053,0.23526315789473684
577,140.6778947368421,10008155.263157897,0.0,0.0028947368421052,0.786578947368421,1.0,0.9971052631578948,0.21342105263157896
